null_iteration,horizon,return_specification,peer_definition,outcome,statistic,sample_size,detected_event_count
210,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.004584203945657314,123,208
210,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0016591529150596313,123,208
210,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0029250510305976825,123,208
210,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0061459869734549755,90,208
210,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.002356100773694722,90,208
210,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0037898861997602536,90,208
210,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.004902191957208478,31,208
210,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0036549038606023846,31,208
210,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0012472880966060925,31,208
211,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002369921609188789,197,245
211,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0005426329457254085,197,245
211,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0018272886634633813,197,245
211,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0008941873661631643,136,245
211,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013552512216606994,136,245
211,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0004610638554975359,136,245
211,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0002508560679122916,90,245
211,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.003580590635035066,90,245
211,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003831446702947357,90,245
211,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002434784385066929,30,245
211,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.007204071612613329,30,245
211,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.009638855997680261,30,245
212,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00017033962062562905,183,223
212,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00024111169939603503,183,223
212,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00041145132002166397,183,223
212,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0011967112088161955,119,223
212,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006228634449568041,119,223
212,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0018195746537729984,119,223
212,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.006398236204140079,89,223
212,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.003028435421359214,89,223
212,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.009426671625499294,89,223
212,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0024675740340325673,28,223
212,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011353042766789616,28,223
212,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0013322697573536035,28,223
213,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002557915510305086,164,199
213,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-2.0502920285844635e-05,164,199
213,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002537412590019241,164,199
213,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0010158691381401794,109,199
213,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.000957654238246192,109,199
213,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0019735233763863718,109,199
213,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0029001550873838646,80,199
213,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0005563944081076351,80,199
213,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0034565494954914996,80,199
213,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003528909549869883,33,199
213,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00410873351543739,33,199
213,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.000579823965567508,33,199
214,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0005037020252403819,183,214
214,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0003953656626475495,183,214
214,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00010833636259283282,183,214
214,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003834159721266139,127,214
214,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001499403294377985,127,214
214,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0023347564268881545,127,214
214,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005011179542080141,79,214
214,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0029010757164803272,79,214
214,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002110103825599815,79,214
214,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0009694326884284834,38,214
214,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.009529222777968546,38,214
214,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.008559790089540062,38,214
215,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.001970024904775408,159,201
215,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0002511690422870191,159,201
215,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002221193947062427,159,201
215,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002274057714406697,110,201
215,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0018505087687857426,110,201
215,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.000423548945620954,110,201
215,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0007797685936977534,76,201
215,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00011695377572917945,76,201
215,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0008967223694269331,76,201
215,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.010707754669768832,33,201
215,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0019937364643178874,33,201
215,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.012701491134086721,33,201
216,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.001187769054884612,167,188
216,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,3.526803633271297e-05,167,188
216,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.001223037091217325,167,188
216,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0009340977626233884,111,188
216,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00033982654513435925,111,188
216,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0012739243077577475,111,188
216,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007006314363672612,77,188
216,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0010306268927905795,77,188
216,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005975687470882035,77,188
216,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005398150993101651,28,188
216,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00316171749264412,28,188
216,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00855986848574577,28,188
217,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002232090511855055,163,201
217,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-1.3157477706031351e-06,163,201
217,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002233406259625657,163,201
217,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003896303856316688,95,201
217,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0015855607869759423,95,201
217,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00548186464329263,95,201
217,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001463268480905836,67,201
217,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001627168570838775,67,201
217,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00309043705174461,67,201
217,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.004121122151663331,25,201
217,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0008376301713493923,25,201
217,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0032834919803139385,25,201
218,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0002515898530921398,182,220
218,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008700790845458538,182,220
218,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0006184892314537135,182,220
218,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,5.132185635232497e-05,140,220
218,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.004318250223421245,140,220
218,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.004369572079773569,140,220
218,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-6.022512144013299e-05,79,220
218,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0034920474006604227,79,220
218,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003431822279220289,79,220
218,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.004753333560057748,33,220
218,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.006690733300313088,33,220
218,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.011444066860370835,33,220
219,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0003649642742255407,159,210
219,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00012074579386713378,159,210
219,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00048571006809267455,159,210
219,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0001992613551690437,97,210
219,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.003079764929806485,97,210
219,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003279026284975529,97,210
219,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002096314500720193,63,210
219,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0034125427291266377,63,210
219,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0013162282284064437,63,210
219,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0025456722689036738,17,210
219,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.005022754824058268,17,210
219,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0024770825551545935,17,210
220,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0019493376986051264,177,225
220,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-7.569616339588218e-05,177,225
220,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0018736415352092444,177,225
220,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0035002194859285606,121,225
220,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.002205160653712475,121,225
220,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0012950588322160844,121,225
220,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0033342199417327346,92,225
220,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,2.252379217626492e-05,92,225
220,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0033116961495564708,92,225
220,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.004059488294570917,32,225
220,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0021763161145150847,32,225
220,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0018831721800558329,32,225
221,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00025801512059865503,208,251
221,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00048542975321939224,208,251
221,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0007434448738180472,208,251
221,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00042394290445515076,132,251
221,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0012929277600312549,132,251
221,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0017168706644864053,132,251
221,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0019885127496452343,84,251
221,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013320551572111958,84,251
221,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0006564575924340387,84,251
221,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003740012381582278,26,251
221,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.009395177550821228,26,251
221,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005655165169238951,26,251
222,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0002991629829925777,176,204
222,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0004886506017567548,176,204
222,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0007878135847493325,176,204
222,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0027467849814665993,125,204
222,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001710289615286177,125,204
222,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0010364953661804207,125,204
222,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005579152144331437,92,204
222,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0014811057987085673,92,204
222,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.004098046345622871,92,204
222,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0008379283423282732,39,204
222,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0117659573143668,39,204
222,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.010928028972038529,39,204
223,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0005982300296401474,153,209
223,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007501361473628223,153,209
223,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00134836617700297,153,209
223,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.004473416522302096,94,209
223,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0009058455338427093,94,209
223,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005379262056144804,94,209
223,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0056078223107784795,58,209
223,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0018134987117539392,58,209
223,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0037943235990245414,58,209
223,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007450295726153001,27,209
223,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0018292376968061562,27,209
223,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005621058029346846,27,209
224,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0005650934780308664,176,221
224,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0007017619896588507,176,221
224,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001266855467689717,176,221
224,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001384991354157813,138,221
224,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0002597850908263589,138,221
224,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0016447764449841716,138,221
224,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002708473286057291,85,221
224,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0023406307073404816,85,221
224,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00036784257871681064,85,221
224,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.013849862970806046,24,221
224,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0022077048032777056,24,221
224,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.011642158167528338,24,221
225,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0011693987712694059,157,201
225,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0015626410865582617,157,201
225,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002732039857827668,157,201
225,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0012717490686344486,117,201
225,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.002722008807137254,117,201
225,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003993757875771703,117,201
225,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0020183892057400524,71,201
225,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008957363224730286,71,201
225,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011226528832670236,71,201
225,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0026573231191823823,24,201
225,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.006281568842406898,24,201
225,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003624245723224516,24,201
226,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00013790435485565606,176,228
226,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0005330038749854968,176,228
226,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0003950995201298406,176,228
226,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0024092927442945548,118,228
226,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0009569232940595884,118,228
226,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0033662160383541406,118,228
226,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003323736589751756,82,228
226,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00023426504268492576,82,228
226,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003558001632436682,82,228
226,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.009018076051050459,28,228
226,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.002567164726582842,28,228
226,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.006450911324467621,28,228
227,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0007034750010743271,181,233
227,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004795808011924833,181,233
227,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0011830558022668108,181,233
227,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0005135216426825996,126,233
227,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011162712431661045,126,233
227,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0006027496004835047,126,233
227,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0004554441027522792,90,233
227,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0029219967789280137,90,233
227,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0024665526761757347,90,233
227,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.009717665473275697,35,233
227,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0029767183016405313,35,233
227,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.012694383774916228,35,233
228,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00015156938047612006,177,206
228,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0008783447630421252,177,206
228,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0010299141435182449,177,206
228,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0034858009404714957,116,206
228,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0011875180307627934,116,206
228,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0022982829097087033,116,206
228,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005014373623860558,79,206
228,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.004907492018485725,79,206
228,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00010688160537483026,79,206
228,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.01596466802023671,36,206
228,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.010955059757876334,36,206
228,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.005009608262360376,36,206
229,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00014488449159462117,181,217
229,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013285718598385645,181,217
229,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011836873682439437,181,217
229,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,4.721144973800203e-05,119,217
229,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001997496143736302,119,217
229,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0019502846939983,119,217
229,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0009735928133183487,80,217
229,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0017168713953976005,80,217
229,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0007432785820792528,80,217
229,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.006616228579778875,36,217
229,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0011559149062662355,36,217
229,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.007772143486045112,36,217
230,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0010614979340202873,192,238
230,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004094477310413094,192,238
230,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0014709456650615967,192,238
230,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0020336423640191816,135,238
230,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0009104537447051532,135,238
230,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011231886193140276,135,238
230,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0002805562921795971,88,238
230,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00015884607785581511,88,238
230,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00012171021432378135,88,238
230,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.013970060277923272,42,238
230,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0017948600105647018,42,238
230,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.012175200267358572,42,238
231,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00047730495535998953,184,226
231,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00025506545193230534,184,226
231,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00022223950342768425,184,226
231,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002485533853538815,134,226
231,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0010726844964509062,134,226
231,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0035582183499897214,134,226
231,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003971040283759387,79,226
231,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0014400354698557037,79,226
231,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00541107575361509,79,226
231,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005531499015148664,33,226
231,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.007914567102802004,33,226
231,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0023830680876533407,33,226
232,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001862252106249424,181,213
232,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,4.939268338995436e-06,181,213
232,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0018573128379104282,181,213
232,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0007214062035906972,112,213
232,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.000336998225184081,112,213
232,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0003844079784066167,112,213
232,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0025282664998424846,70,213
232,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0016504008624668941,70,213
232,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00417866736230938,70,213
232,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.02060055563158044,35,213
232,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.007978556413740021,35,213
232,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.028579112045320463,35,213
233,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0005471377632537557,175,205
233,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0003670484583830355,175,205
233,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00018008930487072069,175,205
233,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0012220300784954157,115,205
233,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00022045913386987365,115,205
233,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0014424892123652898,115,205
233,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003029025393658024,80,205
233,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00013198043946536874,80,205
233,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002897044954192655,80,205
233,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0062586705227184,30,205
233,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0068575680770272575,30,205
233,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.01311623859974566,30,205
234,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0004314694531584765,169,215
234,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0017416865393308759,169,215
234,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0013102170861723993,169,215
234,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,3.791840310037739e-05,127,215
234,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0005863166678093903,127,215
234,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0006242350709097682,127,215
234,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003693952273846669,83,215
234,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0025614810908730495,83,215
234,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011324711829736212,83,215
